"name","mouse","value","time","box"
"logN","GROUP",25837061.8359465,9,"02"
"logR","GROUP",863758.693633601,9,"02"
"logW","GROUP",2053922657.83587,9,"02"
"logM","B",7156.27458775193,9,"02"
"logE","B",6114876645.87126,9,"02"
"logR","B",835910.25719933,9,"02"
"logW","B",4595053705.76123,9,"02"
"logN","B",25816968.7973883,9,"02"
"logM","A",10173.8882130421,9,"02"
"logE","A",4053113410.8937,9,"02"
"logR","A",878983.18172421,9,"02"
"logW","A",2819058785.90312,9,"02"
"logN","A",25802066.909697,9,"02"
"logE","GROUP",Inf,10,"02"
"logM","GROUP",Inf,10,"02"
"logN","GROUP",7489382941.62309,10,"02"
"logR","GROUP",2092176.48160881,10,"02"
"logW","GROUP",24258885266.1793,10,"02"
"logM","B",26036.0505152034,10,"02"
"logE","B",8304465645.69819,10,"02"
"logR","B",1997661.20289782,10,"02"
"logW","B",54272180216.6694,10,"02"
"logN","B",7687176580.35181,10,"02"
"logM","A",39212.8227319539,10,"02"
"logE","A",5961080946.92256,10,"02"
"logR","A",2218970.06860567,10,"02"
"logW","A",33295915818.2349,10,"02"
"logN","A",7322528545.19317,10,"02"
"logE","GROUP",Inf,11,"02"
"logM","GROUP",3271719599.61483,11,"02"
"logN","GROUP",14752356.9488676,11,"02"
"logR","GROUP",3583304.95757348,11,"02"
"logW","GROUP",2786112409.1333,11,"02"
"logM","B",115.603636903308,11,"02"
"logE","B",2398897341.20839,11,"02"
"logR","B",3759642.01085876,11,"02"
"logW","B",6233112778.38448,11,"02"
"logN","B",14752850.8503505,11,"02"
"logM","A",334.752201594789,11,"02"
"logE","A",1452118174.54864,11,"02"
"logR","A",3464501.70888648,11,"02"
"logW","A",3824008373.59482,11,"02"
"logN","A",14741669.919405,11,"02"
"logE","GROUP",Inf,12,"02"
"logM","GROUP",Inf,12,"02"
"logN","GROUP",8560527.80757436,12,"02"
"logR","GROUP",4155130.87789247,12,"02"
"logW","GROUP",332488357.263909,12,"02"
"logM","B",65.6494653988908,12,"02"
"logE","B",1871383575.69217,12,"02"
"logR","B",4106873.97733451,12,"02"
"logW","B",743845456.018383,12,"02"
"logN","B",8559278.93190932,12,"02"
"logM","A",183.882676161574,12,"02"
"logE","A",1215302720.4201,12,"02"
"logR","A",4259431.31483593,12,"02"
"logW","A",456348594.665731,12,"02"
"logN","A",8549120.75339347,12,"02"
"logE","GROUP",Inf,13,"02"
"logM","GROUP",0,13,"02"
"logN","GROUP",10872519.8316923,13,"02"
"logR","GROUP",3362266.98471158,13,"02"
"logW","GROUP",2625500756.24289,13,"02"
"logM","B",330.240586114148,13,"02"
"logE","B",2535553795.90881,13,"02"
"logR","B",3045817.38468277,13,"02"
"logW","B",5873789134.60603,13,"02"
"logN","B",10874647.182117,13,"02"
"logM","A",961.086255121967,13,"02"
"logE","A",1712031691.16049,13,"02"
"logR","A",3669663.20652647,13,"02"
"logW","A",3603566127.51223,13,"02"
"logN","A",10868313.0774096,13,"02"
"logE","GROUP",Inf,14,"02"
"logM","GROUP",Inf,14,"02"
"logN","GROUP",26242444.8246801,14,"02"
"logR","GROUP",3733391.13712034,14,"02"
"logW","GROUP",10405760884.9305,14,"02"
"logM","B",243.170919448717,14,"02"
"logE","B",4279008835.03214,14,"02"
"logR","B",3133405.49769334,14,"02"
"logW","B",23279839700.5072,14,"02"
"logN","B",26250999.2151163,14,"02"
"logM","A",887.677070841568,14,"02"
"logE","A",2947975071.95892,14,"02"
"logR","A",4529878.43650224,14,"02"
"logW","A",14282171647.9066,14,"02"
"logN","A",26240318.2815515,14,"02"
"logE","GROUP",Inf,15,"02"
"logM","GROUP",7.59068881175396e+28,15,"02"
"logN","GROUP",27815082.6778203,15,"02"
"logR","GROUP",2509538.76575135,15,"02"
"logW","GROUP",10716615295.0301,15,"02"
"logM","B",7.7657119175207,15,"02"
"logE","B",5059579075.75056,15,"02"
"logR","B",2311665.61681019,15,"02"
"logW","B",23975282243.06,15,"02"
"logN","B",27810141.4403913,15,"02"
"logM","A",52.4702824386696,15,"02"
"logE","A",3504986541.05693,15,"02"
"logR","A",2708183.03136423,15,"02"
"logW","A",14708828824.8893,15,"02"
"logN","A",27803636.0460032,15,"02"
"logE","GROUP",Inf,16,"02"
"logM","GROUP",Inf,16,"02"
"logN","GROUP",213456709.426418,16,"02"
"logR","GROUP",1990119.04299243,16,"02"
"logW","GROUP",15253890954.845,16,"02"
"logM","B",0.491526251406589,16,"02"
"logE","B",5387444841.89737,16,"02"
"logR","B",1709353.22442358,16,"02"
"logW","B",34126101867.6237,16,"02"
"logN","B",213461931.863979,16,"02"
"logM","A",5.82719749111904,16,"02"
"logE","A",3694585873.57126,16,"02"
"logR","A",2305534.02387849,16,"02"
"logW","A",20936358074.9336,16,"02"
"logN","A",213361272.454886,16,"02"
"logE","GROUP",0,17,"02"
"logM","GROUP",6.06393355358734e+53,17,"02"
"logN","GROUP",270428269.97898,17,"02"
"logR","GROUP",1810876.49806296,17,"02"
"logW","GROUP",13573647424.7895,17,"02"
"logM","B",0.00594060038739928,17,"02"
"logE","B",4451809053.69014,17,"02"
"logR","B",1451910.15614767,17,"02"
"logW","B",30367047908.0064,17,"02"
"logN","B",270650576.828605,17,"02"
"logM","A",0.136462815906614,17,"02"
"logE","A",3043080867.21315,17,"02"
"logR","A",2292605.30903028,17,"02"
"logW","A",18630181813.8998,17,"02"
"logN","A",270384681.791437,17,"02"
"logE","GROUP",Inf,18,"02"
"logM","GROUP",Inf,18,"02"
"logN","GROUP",37098669.1629642,18,"02"
"logR","GROUP",1088390.85863539,18,"02"
"logW","GROUP",5371884940.42131,18,"02"
"logM","B",4.2033260661924e-05,18,"02"
"logE","B",3276976110.58227,18,"02"
"logR","B",962886.024550095,18,"02"
"logW","B",12018013314.5599,18,"02"
"logN","B",37074253.40033,18,"02"
"logM","A",0.00188584590108648,18,"02"
"logE","A",2351620315.27322,18,"02"
"logR","A",1199888.28542397,18,"02"
"logW","A",7373051336.45662,18,"02"
"logN","A",37030627.0305303,18,"02"
"logE","GROUP",Inf,19,"02"
"logM","GROUP",4.59657651044584e-18,19,"02"
"logN","GROUP",22291467522.7,19,"02"
"logR","GROUP",1303750.92315635,19,"02"
"logW","GROUP",56816287011.848,19,"02"
"logM","B",7.05713084173598e-06,19,"02"
"logE","B",3631067041.28892,19,"02"
"logR","B",1217652.72562404,19,"02"
"logW","B",127109729871.033,19,"02"
"logN","B",23284873446.7954,19,"02"
"logM","A",0.000527448560837718,19,"02"
"logE","A",3114917023.3868,19,"02"
"logR","A",1405808.74447594,19,"02"
"logW","A",77981828432.5289,19,"02"
"logN","A",21368684598.6832,19,"02"
"logE","GROUP",Inf,20,"02"
"logM","GROUP",Inf,20,"02"
"logN","GROUP",604875700.284441,20,"02"
"logR","GROUP",1281114.36807233,20,"02"
"logW","GROUP",8892967827.26403,20,"02"
"logM","B",4.66249100378e-23,20,"02"
"logE","B",5783795.13933123,20,"02"
"logR","B",836295.440357287,20,"02"
"logW","B",19895399768.087,20,"02"
"logN","B",604551221.66813,20,"02"
"logM","A",4.70640182323273e-17,20,"02"
"logE","A",3338417.84207208,20,"02"
"logR","A",1961372.69827289,20,"02"
"logW","A",12205829427.3199,20,"02"
"logN","A",604551175.88666,20,"02"
"logE","GROUP",Inf,0,"03"
"logM","GROUP",Inf,0,"03"
"logN","GROUP",Inf,0,"03"
"logR","GROUP",Inf,0,"03"
"logW","GROUP",Inf,0,"03"
"logM","C",Inf,0,"03"
"logE","C",8.6649314821539e+287,0,"03"
"logR","C",6.14750335971603e+302,0,"03"
"logW","C",Inf,0,"03"
"logN","C",Inf,0,"03"
"logM","B",Inf,0,"03"
"logE","B",2.4493964712955e+272,0,"03"
"logR","B",4.96701323522056e+165,0,"03"
"logW","B",Inf,0,"03"
"logN","B",Inf,0,"03"
"logM","A",Inf,0,"03"
"logE","A",2.63784290547785e+291,0,"03"
"logR","A",1.68120373293835e+274,0,"03"
"logW","A",Inf,0,"03"
"logN","A",Inf,0,"03"
"logE","GROUP",Inf,1,"03"
"logM","GROUP",Inf,1,"03"
"logN","GROUP",Inf,1,"03"
"logR","GROUP",Inf,1,"03"
"logW","GROUP",Inf,1,"03"
"logM","C",Inf,1,"03"
"logE","C",1.95567465765048e+291,1,"03"
"logR","C",5.11408962794051e+306,1,"03"
"logW","C",Inf,1,"03"
"logN","C",Inf,1,"03"
"logM","B",Inf,1,"03"
"logE","B",1.69237638160758e+243,1,"03"
"logR","B",2.08174030594884e+190,1,"03"
"logW","B",Inf,1,"03"
"logN","B",Inf,1,"03"
