"name","mouse","value","time","box"
"logN","A",NA,18,"04"
"logW","A",NA,18,"04"
"logR","B",1218113.26011354,18,"04"
"logE","B",5597620.61079795,18,"04"
"logM","B",212268.498839579,18,"04"
"logN","B",1586590.66575075,18,"04"
"logW","B",3209571.11432131,18,"04"
"logR","C",919784.591425842,18,"04"
"logE","C",5912626.659555,18,"04"
"logM","C",286.246770128378,18,"04"
"logN","C",1586590.66567202,18,"04"
"logW","C",9985027.17939087,18,"04"
"logE","GROUP",5516119.46451314,19,"04"
"logM","GROUP",540.326900767367,19,"04"
"logN","GROUP",939046.667509827,19,"04"
"logR","GROUP",1088663.60096347,19,"04"
"logW","GROUP",7361741.11364303,19,"04"
"logR","A",NA,19,"04"
"logE","A",NA,19,"04"
"logM","A",NA,19,"04"
"logN","A",NA,19,"04"
"logW","A",NA,19,"04"
"logR","B",1177531.47252164,19,"04"
"logE","B",5222506.41452629,19,"04"
"logM","B",421904.753674835,19,"04"
"logN","B",939046.667514601,19,"04"
"logW","B",4178146.9227365,19,"04"
"logR","C",950920.109600875,19,"04"
"logE","C",5418664.86716466,19,"04"
"logM","C",214.704646417875,19,"04"
"logN","C",939046.667468,19,"04"
"logW","C",9899889.3467845,19,"04"
"logE","GROUP",5501564.68160522,20,"04"
"logM","GROUP",182.232847366882,20,"04"
"logN","GROUP",938274.557274005,20,"04"
"logR","GROUP",856336.156839182,20,"04"
"logW","GROUP",7415714.75086257,20,"04"
"logR","A",NA,20,"04"
"logE","A",NA,20,"04"
"logM","A",NA,20,"04"
"logN","A",NA,20,"04"
"logW","A",NA,20,"04"
"logR","B",765211.098014265,20,"04"
"logE","B",5174685.16987578,20,"04"
"logM","B",748994.671631963,20,"04"
"logN","B",938274.557278779,20,"04"
"logW","B",4371133.53269258,20,"04"
"logR","C",906177.101310843,20,"04"
"logE","C",5513004.19514124,20,"04"
"logM","C",159.787461881634,20,"04"
"logN","C",938274.557232216,20,"04"
"logW","C",9698985.47594777,20,"04"
"logE","GROUP",8528465.60553772,0,"05"
"logN","GROUP",464017.25786446,0,"05"
"logR","GROUP",175971.308899272,0,"05"
"logE","A",8808269.89971717,0,"05"
"logR","A",178370.160023932,0,"05"
"logN","A",464017.25785661,0,"05"
"logE","B",8906632.89256353,0,"05"
"logR","B",163645.949885008,0,"05"
