"name","mouse","value","time","box"
"logE","A",301403.787920503,20,"02"
"logR","A",1944120.64937479,20,"02"
"logW","A",8030574.59934879,20,"02"
"logN","A",2836153.63740489,20,"02"
"logE","GROUP",8078766.42382757,0,"03"
"logM","GROUP",705.459529915975,0,"03"
"logN","GROUP",45914.5074771244,0,"03"
"logR","GROUP",193007.513981631,0,"03"
"logW","GROUP",236904.690129314,0,"03"
"logM","C",418.699703461766,0,"03"
"logE","C",7255539.43965483,0,"03"
"logR","C",201588.542247259,0,"03"
"logW","C",236904.690149338,0,"03"
"logN","C",65534.1124144215,0,"03"
"logM","B",412.445878289933,0,"03"
"logE","B",7413220.9130309,0,"03"
"logR","B",170146.158543047,0,"03"
"logW","B",236904.689986956,0,"03"
"logN","B",35150.5425133876,0,"03"
"logM","A",557.86631861154,0,"03"
"logE","A",10430863.0906559,0,"03"
"logR","A",194761.020409637,0,"03"
"logW","A",236904.689900088,0,"03"
"logN","A",37333.4110203634,0,"03"
"logE","GROUP",7933004.83481127,1,"03"
"logM","GROUP",3526.69553898711,1,"03"
"logN","GROUP",45982.0820214269,1,"03"
"logR","GROUP",713961.233201383,1,"03"
"logW","GROUP",236830.347565387,1,"03"
"logM","C",2315.66713028823,1,"03"
"logE","C",7388960.31876335,1,"03"
"logR","C",809198.224294724,1,"03"
"logW","C",236830.347585406,1,"03"
"logN","C",65623.2095151661,1,"03"
"logM","B",2291.82392898687,1,"03"
"logE","B",7547378.94696564,1,"03"
"logR","B",656748.154083945,1,"03"
"logW","B",236830.347423073,1,"03"
"logN","B",35201.3470876646,1,"03"
"logM","A",3131.23616767928,1,"03"
"logE","A",10597397.6061939,1,"03"
"logR","A",681365.172203311,1,"03"
"logW","A",236830.347336233,1,"03"
"logN","A",37391.9543901219,1,"03"
"logE","GROUP",7918716.41692206,2,"03"
"logM","GROUP",17384.1362627343,2,"03"
"logN","GROUP",51354.6898636255,2,"03"
"logR","GROUP",350957.604604285,2,"03"
"logW","GROUP",401931.530255513,2,"03"
"logM","C",12955.0136818183,2,"03"
