"name","mouse","value","time","box"
"logE","B",8671647.7078365,0,"02"
"logR","B",203313.645183652,0,"02"
"logW","B",326775.877726626,0,"02"
"logN","B",102958.157811453,0,"02"
"logM","A",656.634750569943,0,"02"
"logE","A",7895236.62046274,0,"02"
"logR","A",442415.623764123,0,"02"
"logW","A",134537.346592671,0,"02"
"logN","A",102958.1578033,0,"02"
"logE","GROUP",7914835.6240871,1,"02"
"logM","GROUP",3678.01581412396,1,"02"
"logN","GROUP",102346.741930569,1,"02"
"logR","GROUP",837923.504664291,1,"02"
"logW","GROUP",3704311.00617211,1,"02"
"logM","B",1802.9407124776,1,"02"
"logE","B",8767609.09766757,1,"02"
"logR","B",647516.386413127,1,"02"
"logW","B",324043.80235441,1,"02"
"logN","B",102346.741933621,1,"02"
"logM","A",3886.26097736725,1,"02"
"logE","A",8226832.38245378,1,"02"
"logR","A",1087288.62144166,1,"02"
"logW","A",134006.927668755,1,"02"
"logN","A",102346.741925516,1,"02"
"logE","GROUP",7608513.69331822,2,"02"
"logM","GROUP",17610.7682678875,2,"02"
"logN","GROUP",108359.308588284,2,"02"
"logR","GROUP",444872.927562085,2,"02"
"logW","GROUP",4528434.30034456,2,"02"
"logM","B",10514.4321687919,2,"02"
"logE","B",9312680.44051207,2,"02"
"logR","B",332271.878884652,2,"02"
"logW","B",464749.851264944,2,"02"
"logN","B",108359.308591515,2,"02"
"logM","A",23166.5603099707,2,"02"
"logE","A",9201310.28833272,2,"02"
"logR","A",594127.467835231,2,"02"
"logW","A",197963.651314468,2,"02"
"logN","A",108359.308582934,2,"02"
"logE","GROUP",7442405.92668979,3,"02"
"logM","GROUP",85624.5870556557,3,"02"
"logN","GROUP",130040.237831083,3,"02"
"logR","GROUP",631114.488610806,3,"02"
"logW","GROUP",6561902.26841276,3,"02"
"logM","B",60505.8075616507,3,"02"
"logE","B",9528440.19503937,3,"02"
"logR","B",521680.44326056,3,"02"
"logW","B",2467348.84472803,3,"02"
"logN","B",130040.237834961,3,"02"
"logM","A",137551.110216024,3,"02"
"logE","A",9653213.40522018,3,"02"
"logR","A",762375.007968145,3,"02"
"logW","A",878552.520493249,3,"02"
"logN","A",130040.237824662,3,"02"
"logE","GROUP",7242885.05705477,4,"02"
"logM","GROUP",394807.761450256,4,"02"
"logN","GROUP",157321.658894744,4,"02"
"logR","GROUP",687762.534986804,4,"02"
"logW","GROUP",9332787.18786049,4,"02"
"logM","B",283437.22520947,4,"02"
"logE","B",9854478.82879581,4,"02"
"logR","B",651647.245769964,4,"02"
"logW","B",3826292.82627397,4,"02"
"logN","B",157321.658899436,4,"02"
"logM","A",756500.141268581,4,"02"
"logE","A",10133331.2679316,4,"02"
"logR","A",724929.067978536,4,"02"
"logW","A",6224631.20521928,4,"02"
"logN","A",157321.658886976,4,"02"
"logE","GROUP",7486490.01217804,5,"02"
"logM","GROUP",1684340.73742284,5,"02"
"logN","GROUP",194241.406010221,5,"02"
"logR","GROUP",711817.800225795,5,"02"
"logW","GROUP",11359967.1256503,5,"02"
"logM","B",1165396.14926082,5,"02"
"logE","B",10052947.0482755,5,"02"
"logR","B",641654.319860231,5,"02"
"logW","B",5181896.13626468,5,"02"
"logN","B",194241.406016013,5,"02"
"logM","A",2471937.48661782,5,"02"
"logE","A",9960314.8281105,5,"02"
"logR","A",782335.436110153,5,"02"
"logW","A",10501973.8684764,5,"02"
"logN","A",194241.406000631,5,"02"
"logE","GROUP",6110330.54172286,6,"02"
"logM","GROUP",4104020.18967024,6,"02"
"logN","GROUP",252377.469852655,6,"02"
"logR","GROUP",536165.560636547,6,"02"
"logW","GROUP",12997626.5486091,6,"02"
"logM","B",4066276.24007685,6,"02"
"logE","B",9407740.76788477,6,"02"
"logR","B",497926.623320114,6,"02"
"logW","B",10623158.3843414,6,"02"
"logN","B",252377.469860179,6,"02"
