"name","mouse","value","time","box"
"logW","GROUP",7217069.06471335,9,"02"
"logM","B",88789.2058709983,9,"02"
"logE","B",2702843.29190019,9,"02"
"logR","B",841162.528297591,9,"02"
"logW","B",9508219.87154349,9,"02"
"logN","B",969932.085813521,9,"02"
"logM","A",64623.4262316179,9,"02"
"logE","A",864840.93151139,9,"02"
"logR","A",865715.781247542,9,"02"
"logW","A",5578795.41965985,9,"02"
"logN","A",1353902.17307727,9,"02"
"logE","GROUP",0,10,"02"
"logM","GROUP",Inf,10,"02"
"logN","GROUP",3945361.52743988,10,"02"
"logR","GROUP",1385292.13626229,10,"02"
"logW","GROUP",4695324.10259587,10,"02"
"logM","B",35460.2007605027,10,"02"
"logE","B",2863969.35041733,10,"02"
"logR","B",2021452.7350755,10,"02"
"logW","B",6185914.74404204,10,"02"
"logN","B",3787656.08535922,10,"02"
"logM","A",7123.18490446119,10,"02"
"logE","A",777558.936700134,10,"02"
"logR","A",2246262.62237675,10,"02"
"logW","A",3629486.20312517,10,"02"
"logN","A",4120282.66817702,10,"02"
"logE","GROUP",Inf,11,"02"
"logM","GROUP",Inf,11,"02"
"logN","GROUP",9144476.54107043,11,"02"
"logR","GROUP",1625319.63089631,11,"02"
"logW","GROUP",2094460.89222764,11,"02"
"logM","B",35766.2673055592,11,"02"
"logE","B",2546112.17645131,11,"02"
"logR","B",3915588.5224049,11,"02"
"logW","B",2759374.26924379,11,"02"
"logN","B",8932788.27684407,11,"02"
"logM","A",3382.57428632352,11,"02"
"logE","A",800854.430616923,11,"02"
"logR","A",3579222.32550892,11,"02"
"logW","A",1619018.56933633,11,"02"
"logN","A",9453394.01601753,11,"02"
"logE","GROUP",Inf,12,"02"
"logM","GROUP",0,12,"02"
"logN","GROUP",8889447.7360337,12,"02"
"logR","GROUP",1831475.83827304,12,"02"
"logW","GROUP",2631711.78503658,12,"02"
"logM","B",45639.1284102143,12,"02"
"logE","B",1855754.52993095,12,"02"
"logR","B",4389194.86317672,12,"02"
"logW","B",3467182.32404994,12,"02"
"logN","B",7102929.8097587,12,"02"
"logM","A",1665.52488901862,12,"02"
"logE","A",518101.719987719,12,"02"
"logR","A",4445100.07304623,12,"02"
"logW","A",2034313.58630452,12,"02"
"logN","A",11226703.2620831,12,"02"
"logE","GROUP",0,13,"02"
"logM","GROUP",0,13,"02"
"logN","GROUP",1148117.8933081,13,"02"
"logR","GROUP",1947597.06253996,13,"02"
"logW","GROUP",5524814.2930216,13,"02"
"logM","B",65544.3785643041,13,"02"
"logE","B",2355123.17139523,13,"02"
"logR","B",3186528.87247967,13,"02"
"logW","B",7278737.19676145,13,"02"
"logN","B",867598.265170535,13,"02"
"logM","A",709.91006730118,13,"02"
"logE","A",532123.802932577,13,"02"
"logR","A",3828176.77034084,13,"02"
"logW","A",4270682.23880167,13,"02"
"logN","A",1507506.24101644,13,"02"
"logE","GROUP",0,14,"02"
"logM","GROUP",Inf,14,"02"
"logN","GROUP",6752766.16994526,14,"02"
"logR","GROUP",1966909.08780137,14,"02"
"logW","GROUP",12353398.5388595,14,"02"
"logM","B",115862.032567457,14,"02"
"logE","B",5803215.65115066,14,"02"
"logR","B",3205888.84562747,14,"02"
"logW","B",16275142.7801876,14,"02"
"logN","B",5217581.99629124,14,"02"
"logM","A",1162.47980736319,14,"02"
"logE","A",3349759.4929073,14,"02"
"logR","A",4637556.51407597,14,"02"
"logW","A",9549178.83763883,14,"02"
"logN","A",8789631.08743809,14,"02"
"logE","GROUP",Inf,15,"02"
"logM","GROUP",Inf,15,"02"
"logN","GROUP",2525225.38722727,15,"02"
"logR","GROUP",1907491.00599062,15,"02"
"logW","GROUP",17743014.9381167,15,"02"
"logM","B",88361.644209877,15,"02"
"logE","B",5011500.78659851,15,"02"
"logR","B",2311159.11087724,15,"02"
"logW","B",23375761.7846204,15,"02"
"logN","B",2036686.60015411,15,"02"
"logM","A",720.354891362359,15,"02"
"logE","A",3039439.13471367,15,"02"
"logR","A",2776348.70810531,15,"02"
"logW","A",13715353.0849686,15,"02"
"logN","A",3124689.4456292,15,"02"
"logE","GROUP",Inf,16,"02"
"logM","GROUP",Inf,16,"02"
"logN","GROUP",2723692.35577625,16,"02"
"logR","GROUP",1830707.87790936,16,"02"
"logW","GROUP",22723429.3089251,16,"02"
"logM","B",16653.3295033589,16,"02"
"logE","B",5898482.9060374,16,"02"
"logR","B",1715284.60367838,16,"02"
"logW","B",29937272.3473362,16,"02"
"logN","B",2436738.52374514,16,"02"
"logM","A",244.851130863814,16,"02"
"logE","A",3760906.69582765,16,"02"
"logR","A",2336172.33140841,16,"02"
"logW","A",17565214.105804,16,"02"
"logN","A",3037031.32475312,16,"02"
"logE","GROUP",Inf,17,"02"
"logM","GROUP",Inf,17,"02"
"logN","GROUP",3415135.81519947,17,"02"
"logR","GROUP",1743791.8932962,17,"02"
"logW","GROUP",31153761.153446,17,"02"
"logM","B",1443.90122782356,17,"02"
"logE","B",5658947.25712798,17,"02"
"logR","B",1452125.99583696,17,"02"
"logW","B",41043920.7755026,17,"02"
"logN","B",2357443.1767835,17,"02"
"logM","A",51.2146896022766,17,"02"
"logE","A",4236209.33104185,17,"02"
"logR","A",2329118.75718942,17,"02"
"logW","A",24081861.827116,17,"02"
"logN","A",4935049.84402626,17,"02"
"logE","GROUP",0,18,"02"
"logM","GROUP",Inf,18,"02"
