"name","mouse","value","time","box"
"logN","A",1720325.42238914,19,"02"
"logW","A",26376034.7065628,19,"02"
"logR","B",1168570.69504791,19,"02"
"logE","B",3531622.46509897,19,"02"
"logM","B",26.6752270528289,19,"02"
"logN","B",1720325.42244622,19,"02"
"logW","B",11504419.4446151,19,"02"
"logE","Group",4482414.43473607,20,"02"
"logM","Group",46.9984466826823,20,"02"
"logN","Group",1722731.28761446,20,"02"
"logR","Group",1280056.8658668,20,"02"
"logW","Group",7811286.90709708,20,"02"
"logR","A",1887069.50294393,20,"02"
"logE","A",6215602.88701483,20,"02"
"logM","A",10.8414345080196,20,"02"
"logN","A",1722731.28762082,20,"02"
"logW","A",20916021.3123049,20,"02"
"logR","B",869068.620035461,20,"02"
"logE","B",3270057.4217969,20,"02"
"logM","B",9.77562541835971,20,"02"
"logN","B",1722731.28767798,20,"02"
"logW","B",10742745.4762726,20,"02"
"logE","Group",8260287.63188257,0,"04"
"logM","Group",133.242175051121,0,"04"
"logN","Group",464237.296121815,0,"04"
"logR","Group",194981.157156408,0,"04"
"logW","Group",3443463.13410615,0,"04"
"logR","A",194657.814928231,0,"04"
"logE","A",8554290.24708384,0,"04"
"logM","A",2451.02786289229,0,"04"
"logN","A",464237.296104783,0,"04"
"logW","A",860059.205897145,0,"04"
"logR","B",170308.246023612,0,"04"
"logE","B",8306009.44454855,0,"04"
"logM","B",1096.48851041926,0,"04"
"logN","B",464237.296090288,0,"04"
"logW","B",531430.454951194,0,"04"
"logR","C",223144.604978467,0,"04"
"logE","C",8480189.27155536,0,"04"
"logM","C",1750.96660599624,0,"04"
"logN","C",464237.296091913,0,"04"
"logW","C",509959.254846478,0,"04"
"logE","Group",8518504.48931742,1,"04"
"logM","Group",1507.16584873269,1,"04"
"logN","Group",476264.623048056,1,"04"
"logR","Group",738337.068839106,1,"04"
"logW","Group",3476944.42879468,1,"04"
"logR","A",754221.9444629,1,"04"
"logE","A",8296842.7579416,1,"04"
"logM","A",8594.32905239851,1,"04"
"logN","A",476264.623030583,1,"04"
"logW","A",835281.840843257,1,"04"
"logR","B",700990.093129068,1,"04"
"logE","B",8025267.72514809,1,"04"
"logM","B",3977.75642373045,1,"04"
"logN","B",476264.623015712,1,"04"
"logW","B",510485.803631361,1,"04"
"logR","C",761432.134925417,1,"04"
"logE","C",8245601.20697787,1,"04"
"logM","C",6386.75528848069,1,"04"
"logN","C",476264.62301738,1,"04"
"logW","C",483293.588291872,1,"04"
"logE","Group",8612101.25127438,2,"04"
"logM","Group",15254.805393592,2,"04"
"logN","Group",489463.554888518,2,"04"
"logR","Group",368763.913234525,2,"04"
"logW","Group",3543677.14877597,2,"04"
"logR","A",337076.272436744,2,"04"
"logE","A",8577421.89895753,2,"04"
"logM","A",30318.8140688403,2,"04"
"logN","A",489463.554870561,2,"04"
"logW","A",798895.784903011,2,"04"
"logR","B",346314.05241751,2,"04"
"logE","B",8258678.53802269,2,"04"
"logM","B",14491.0744328115,2,"04"
"logN","B",489463.554855276,2,"04"
"logW","B",523790.651569509,2,"04"
"logR","C",428927.818551486,2,"04"
"logE","C",8539512.46757402,2,"04"
"logM","C",23419.9519134328,2,"04"
"logN","C",489463.554856993,2,"04"
"logW","C",498207.377683604,2,"04"
"logE","Group",8377923.58416006,3,"04"
"logM","Group",114231.268457865,3,"04"
"logN","Group",509912.503955607,3,"04"
"logR","Group",375051.611850786,3,"04"
"logW","Group",3686029.75033249,3,"04"
"logR","A",357972.7678847,3,"04"
"logE","A",8412256.82622813,3,"04"
"logM","A",106884.436197304,3,"04"
"logN","A",509912.503936901,3,"04"
"logW","A",881917.128151283,3,"04"
"logR","B",349428.105363737,3,"04"
"logE","B",8117681.47188521,3,"04"
"logM","B",52516.9150425445,3,"04"
"logN","B",509912.503920974,3,"04"
"logW","B",692973.634000246,3,"04"
"logR","C",421157.498425389,3,"04"
