"name","mouse","value","time","box"
"logW","Group",4266664.88377371,9,"01"
"logM","A",NA,9,"01"
"logE","A",NA,9,"01"
"logR","A",NA,9,"01"
"logW","A",NA,9,"01"
"logN","A",NA,9,"01"
"logM","C",322856.87095815,9,"01"
"logE","C",897949.61308731,9,"01"
"logR","C",982776.789046701,9,"01"
"logW","C",5748248.3487192,9,"01"
"logN","C",1135600.30945749,9,"01"
"logE","Group",1465163.93379857,10,"01"
"logM","Group",130655.858899464,10,"01"
"logN","Group",2113970.39265837,10,"01"
"logR","Group",1727729.36064008,10,"01"
"logW","Group",4225731.14255493,10,"01"
"logM","A",NA,10,"01"
"logE","A",NA,10,"01"
"logR","A",NA,10,"01"
"logW","A",NA,10,"01"
"logN","A",NA,10,"01"
"logM","C",49692.3409457783,10,"01"
"logE","C",866114.110935785,10,"01"
"logR","C",2207563.95063435,10,"01"
"logW","C",4493453.85922717,10,"01"
"logN","C",2113970.39266023,10,"01"
"logE","Group",1424891.90605343,11,"01"
"logM","Group",69439.6261975644,11,"01"
"logN","Group",3467757.73788091,11,"01"
"logR","Group",2818197.05953297,11,"01"
"logW","Group",4133948.57944368,11,"01"
"logM","A",NA,11,"01"
"logE","A",NA,11,"01"
"logR","A",NA,11,"01"
"logW","A",NA,11,"01"
"logN","A",NA,11,"01"
"logM","C",37396.3671400734,11,"01"
"logE","C",1520286.49722211,11,"01"
"logR","C",3591926.32830202,11,"01"
"logW","C",2631409.31438026,11,"01"
"logN","C",3467757.73788394,11,"01"
"logE","Group",1583108.00985343,12,"01"
"logM","Group",55768.3651076299,12,"01"
"logN","Group",4526011.19095528,12,"01"
"logR","Group",3461412.04338298,12,"01"
"logW","Group",4319073.83568818,12,"01"
"logM","A",NA,12,"01"
"logE","A",NA,12,"01"
"logR","A",NA,12,"01"
"logW","A",NA,12,"01"
"logN","A",NA,12,"01"
"logM","C",73574.2249348686,12,"01"
"logE","C",2574344.02210755,12,"01"
"logR","C",4394313.87187999,12,"01"
"logW","C",7547219.14597587,12,"01"
